partyfacts_id,x_1,lo_1,up_1,x_2,lo_2,up_2
5969,0.113068680845439,-0.2501448454273211,0.4511186687849687,0.4141763304927105,-0.7771725383806294,1.7370198281591327
5976,-0.45143916618036406,-0.942371221431426,0.13004949446044378,0.044633046286608705,-1.114105787433557,1.3184934841712783
6027,0.0624076056792177,-0.39258740471063674,0.47805819696345486,-0.08448359119806331,-1.2194381736210334,1.1568076992579583
6042,-0.8553835126281877,-1.2693530229540748,-0.4623363853718608,-0.6821517985645484,-1.8689313669059913,0.5809218535759405
6108,0.9338351833312266,0.43196590335263774,1.4245206039381595,0.32072301621851285,-0.9796620796778831,1.777194512665377
6115,1.5368603169858215,1.006422842102126,2.1532043403584495,-1.0231792941881168,-2.3669388717962816,0.33612207693471857
6125,1.230308687980716,0.6870136495855754,1.797162573984271,-1.6104398613039297,-2.9529000091492144,-0.2649947169132464
6126,-0.917343128476183,-1.497978654359257,-0.3273265930560463,0.5139327469159943,-0.7530960694933058,1.879911589286766
6131,-1.3040043676169837,-1.879650943825592,-0.7474681748404296,-0.44316625278803234,-1.6362845395004906,0.8738282211824012
6132,-0.23975581018687087,-0.6105308431924925,0.1466701899708515,0.5835230785560832,-0.6005744015838405,1.8543502665683291
6137,-1.0584130198773893,-1.594876796204687,-0.5640206126351596,0.3350821591846035,-0.9267008591871079,1.6713799538608463
